ID,NumberAtts,Atts,ROC,Sens,Spec
126,9,Tra2B ESRP2 SKIP SRSF9 SRSF5 SF3btv2 SRM160 U5 RBM3,0.897959183673469,0.714285714285714,0.904761904761905
87,8,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2,0.897959183673469,0.857142857142857,0.857142857142857
77,7,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF,0.893424036281179,0.80952380952381,0.80952380952381
93,9,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2 PTB,0.893424036281179,0.857142857142857,0.80952380952381
80,8,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF Ca150,0.891156462585034,0.857142857142857,0.857142857142857
85,8,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF ESRP1,0.891156462585034,0.904761904761905,0.857142857142857
75,6,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP,0.884353741496599,0.857142857142857,0.80952380952381
86,8,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF U1,0.884353741496599,0.80952380952381,0.80952380952381
91,9,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2 RBM3,0.884353741496599,0.857142857142857,0.761904761904762
90,9,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2 FBP11,0.882086167800454,0.857142857142857,0.857142857142857
9,6,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1,0.882086167800454,0.714285714285714,0.761904761904762
84,8,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF RBM17,0.879818594104308,0.80952380952381,0.80952380952381
88,9,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2 SRM160,0.877551020408163,0.80952380952381,0.857142857142857
89,9,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2 U5,0.875283446712018,0.80952380952381,0.857142857142857
28,7,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1 ESRP1,0.875283446712018,0.666666666666667,0.761904761904762
83,8,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF Tra2A,0.875283446712018,0.80952380952381,0.761904761904762
7,5,Nova1 Tra2B ESRP2 SRSF9 SRSF4,0.875283446712018,0.761904761904762,0.714285714285714
95,9,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2 nSR100,0.874149659863946,0.666666666666667,0.761904761904762
92,9,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF SF3btv2 U12,0.873015873015873,0.857142857142857,0.857142857142857
13,7,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1 PRP8,0.873015873015873,0.666666666666667,0.80952380952381
32,7,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1 U5,0.873015873015873,0.666666666666667,0.761904761904762
81,8,Sf3btv1 Tra2B ESRP2 SRSF9 U2af2 CUGBP PSF RBM22,0.870748299319728,0.857142857142857,0.80952380952381
33,7,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1 FBP11,0.870748299319728,0.714285714285714,0.761904761904762
20,7,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1 PSF,0.868480725623583,0.714285714285714,0.80952380952381
22,7,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1 RBM45,0.868480725623583,0.714285714285714,0.761904761904762
37,7,Nova1 Tra2B ESRP2 SRSF9 SRSF4 Tia1 SRSF1,0.868480725623583,0.714285714285714,0.761904761904762
124,8,Tra2B ESRP2 SKIP SRSF9 SRSF5 SF3btv2 SRM160 U5,0.866213151927438,0.714285714285714,0.857142857142857
