class,N,S
0,0.476935794627752,0.523064205372248
0,0.557089754726797,0.442910245273203
0,0.530495112266103,0.469504887733897
0,0.548253558972657,0.451746441027343
0,0.592021580402194,0.407978419597806
0,0.459139542579369,0.540860457420631
0,0.539386834280341,0.460613165719659
0,0.476935794627752,0.523064205372248
0,0.503726142854154,0.496273857145846
0,0.432653188385614,0.567346811614386
0,0.494790801311882,0.505209198688118
0,0.548253558972657,0.451746441027343
0,0.539386834280341,0.460613165719659
0,0.557089754726797,0.442910245273203
0,0.548253558972657,0.451746441027343
0,0.459139542579369,0.540860457420631
0,0.565889966787264,0.434110033212736
0,0.521583987777645,0.478416012222355
0,0.476935794627752,0.523064205372248
0,0.539386834280341,0.460613165719659
0,0.512659104926306,0.487340895073694
0,0.539386834280341,0.460613165719659
0,0.557089754726797,0.442910245273203
0,0.557089754726797,0.442910245273203
0,0.494790801311882,0.505209198688118
1,0.459139542579369,0.540860457420631
1,0.432653188385614,0.567346811614386
1,0.557089754726797,0.442910245273203
1,0.503726142854154,0.496273857145846
1,0.512659104926306,0.487340895073694
1,0.548253558972657,0.451746441027343
1,0.494790801311882,0.505209198688118
1,0.512659104926306,0.487340895073694
1,0.592021580402194,0.407978419597806
1,0.521583987777645,0.478416012222355
1,0.441446905952364,0.558553094047636
1,0.530495112266103,0.469504887733897
1,0.548253558972657,0.451746441027343
1,0.48585878612511,0.51414121387489
1,0.583361083956313,0.416638916043687
1,0.539386834280341,0.460613165719659
1,0.565889966787264,0.434110033212736
1,0.494790801311882,0.505209198688118
1,0.494790801311882,0.505209198688118
1,0.539386834280341,0.460613165719659
1,0.548253558972657,0.451746441027343
1,0.530495112266103,0.469504887733897
1,0.539386834280341,0.460613165719659
1,0.521583987777645,0.478416012222355
1,0.48585878612511,0.51414121387489
1,0.503726142854154,0.496273857145846
1,0.503726142854154,0.496273857145846
1,0.494790801311882,0.505209198688118
1,0.48585878612511,0.51414121387489
1,0.432653188385614,0.567346811614386
1,0.468027501141417,0.531972498858583
1,0.521583987777645,0.478416012222355
1,0.48585878612511,0.51414121387489
1,0.530495112266103,0.469504887733897
1,0.565889966787264,0.434110033212736
1,0.583361083956313,0.416638916043687
1,0.574648830479786,0.425351169520214
1,0.539386834280341,0.460613165719659
1,0.468027501141417,0.531972498858583
1,0.494790801311882,0.505209198688118
1,0.583361083956313,0.416638916043687
1,0.512659104926306,0.487340895073694
1,0.48585878612511,0.51414121387489
1,0.459139542579369,0.540860457420631
1,0.539386834280341,0.460613165719659
1,0.494790801311882,0.505209198688118
1,0.521583987777645,0.478416012222355
1,0.512659104926306,0.487340895073694
1,0.441446905952364,0.558553094047636
1,0.503726142854154,0.496273857145846
1,0.48585878612511,0.51414121387489
1,0.539386834280341,0.460613165719659
1,0.512659104926306,0.487340895073694
1,0.574648830479786,0.425351169520214
1,0.626047717509529,0.373952282490471
1,0.494790801311882,0.505209198688118
1,0.539386834280341,0.460613165719659
1,0.512659104926306,0.487340895073694
1,0.557089754726797,0.442910245273203
1,0.557089754726797,0.442910245273203
1,0.512659104926306,0.487340895073694
1,0.494790801311882,0.505209198688118
1,0.494790801311882,0.505209198688118
1,0.494790801311882,0.505209198688118
1,0.494790801311882,0.505209198688118
1,0.459139542579369,0.540860457420631
1,0.521583987777645,0.478416012222355
1,0.468027501141417,0.531972498858583
1,0.530495112266103,0.469504887733897
1,0.574648830479786,0.425351169520214
1,0.476935794627752,0.523064205372248
1,0.48585878612511,0.51414121387489
1,0.512659104926306,0.487340895073694
1,0.539386834280341,0.460613165719659
1,0.503726142854154,0.496273857145846
1,0.494790801311882,0.505209198688118
1,0.557089754726797,0.442910245273203
1,0.48585878612511,0.51414121387489
1,0.494790801311882,0.505209198688118
1,0.503726142854154,0.496273857145846
1,0.512659104926306,0.487340895073694
1,0.459139542579369,0.540860457420631
1,0.432653188385614,0.567346811614386
1,0.557089754726797,0.442910245273203
1,0.574648830479786,0.425351169520214
1,0.521583987777645,0.478416012222355
1,0.459139542579369,0.540860457420631
1,0.530495112266103,0.469504887733897
1,0.521583987777645,0.478416012222355
1,0.548253558972657,0.451746441027343
1,0.539386834280341,0.460613165719659
1,0.476935794627752,0.523064205372248
1,0.557089754726797,0.442910245273203
1,0.503726142854154,0.496273857145846
1,0.512659104926306,0.487340895073694
1,0.48585878612511,0.51414121387489
1,0.48585878612511,0.51414121387489
1,0.450277504252434,0.549722495747566
1,0.530495112266103,0.469504887733897
